Country Name,Country Code,Series Name,Series Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024],2025 [YR2025]
Belarus,BLR,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.98,1.9514,1.9228,1.8942,1.8656,1.837,1.8108,1.7846,1.7584,1.7322,1.706,1.6744,1.6428,1.6112,1.5796,1.548,1.536666667,1.525333333,1.514,1.571,1.448,1.451,1.4,1.39,1.358,1.328,1.425,1.414,..,..,..
Belgium,BEL,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9.0305,8.97854,8.92658,8.87462,8.82266,8.7707,8.71874,8.66678,8.61482,8.56286,8.5109,8.45894,8.40698,8.35502,8.30306,8.2511,7.97055,7.69,7.638533333,7.587066667,7.5331,7.1344,6.7357,6.619166667,6.502633333,6.3861,6.30035,6.2146,6.129,6.002,5.953,5.082,5.3,4.829,4.556,3.994,4.193040325,4.39208065,4.175,4.199,4.246624663,4.300015419,4.300015419,..,..,..
Belize,BLZ,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.02,0.023089103,0.026178205,0.029267308,0.03235641,0.035445513,0.038534615,0.04820467,0.057874725,0.06649978,0.075124835,0.08374989,0.092374945,0.101,0.101,0.101,0.101,0.101,0.101,0.101,0.101,0.101,0.101,0.101,0.101,0.101,0.101,0.101,0.101,0.101,0.101,0.101,0.101,0.101,0.101,0.101,..,..,..
Benin,BEN,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.11,0.1148175,0.119635,0.1244525,0.12927,0.1340875,0.138925,0.1437625,0.1486,0.1534375,0.150089286,0.146741071,0.143392857,0.140044643,0.136696429,0.133348214,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,..,..,..
Bermuda,BMU,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bhutan,BTN,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.3379,0.3379,0.3379,0.3379,0.3379,0.3379,0.3379,0.3379,0.3379,0.3379,0.3379,0.3379,0.3379,0.3379,0.3379,..,..,..
Bolivia,BOL,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.24,1.299431818,1.358863636,1.418295455,1.477727273,1.537159091,1.596590909,1.656022727,1.715454546,1.774886364,1.834318182,1.89375,1.953181818,1.968252525,1.983323232,1.998393939,2.013464647,2.028535354,2.043606061,2.058676768,2.073747475,2.088,2.088,2.09962644,2.11125288,2.12287932,2.13450576,2.1461322,2.15775864,2.16938508,2.18101152,2.19263796,2.2042644,0.367866474,0.360085791,0.360085791,..,..,..
Bosnia and Herzegovina,BIH,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.3718,0.3736,0.3755,0.3774,0.379,0.3787,0.3804,0.3896,0.3919,0.4299,0.4354,0.4236,0.4377,0.4358,0.4124,0.4185,0.4196,0.4009,0.312,0.3055,0.30128,0.306,0.312035,..,..,..
Botswana,BWA,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.09,0.09328,0.09656,0.09984,0.10312,0.1064,0.1097,0.113,0.123133333,0.133266667,0.1434,0.15352,0.16364,0.17376,0.18388,0.194,0.194290909,0.194581818,0.194872727,0.195163636,0.195454546,0.195745455,0.196036364,0.196327273,0.196618182,0.196909091,0.1972,0.1944,0.19115,0.1879,0.1879,0.2013,0.193,0.204,0.202,0.2204276,0.233621511,0.213255839,..,..,..
Brazil,BRA,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,35.04,37.24333333,39.44666667,41.65,43.85333333,46.05666667,48.26,50.46333333,52.66666667,54.83,55.15,55.47,55.79,56.11,56.43,56.75,57.07,57.39,57.71,58.03,62.22,66.401,70.585875,74.77075,72.315625,69.8605,67.405375,65.022,63.86,66.31,65.68,66.5,67.44,67.07997,67.31,67.94,..,..,..
