Country Name,Country Code,Series Name,Series Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024],2025 [YR2025]
Tonga,TON,Aquaculture production (metric tons),ER.FSH.AQUA.MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,77,70,67,72,33,81,5,5.5,302.61,300.2,300.3,300.3,300,132.04,87.31,57.405,21.03,70,80,90,105.2,100,100,100,..,..
Trinidad and Tobago,TTO,Aquaculture production (metric tons),ER.FSH.AQUA.MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,3,4,4,15,15,13,13,13,22,7,7,7,25.5,25.5,25.5,19.3,12.69,27.36,13.5,5.75,6.55,7.55,5.45,23.8,11.1,7.45,7.45,54,4.2,18.2,7.4,5.5,..,..
Tunisia,TUN,Aquaculture production (metric tons),ER.FSH.AQUA.MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,17,28,41,56,72,117,160,116,147,182,212,993,820,1023,778,859,801,1137,960,1351,1875,1842,1095,1554,1868,1980,2086,2308,2603,2855,3662,4049,4544,5447,7234,9197,11935,11663,14584,16153,21933,21826.2,24223.2,23631.1,26099.185,20926.057,21279.071,..,..
Turkiye,TUR,Aquaculture production (metric tons),ER.FSH.AQUA.MT,60,80,100,120,150,180,220,250,310,350,400,470,530,600,680,770,860,970,1090,1220,1370,1540,1740,1970,2226,2700,3075,3300,4100,4354,5782,7835,9085,12438,15998,21607,33201,45450,56700,63000,79031,67244,61165,79943,94450,119567,129333,140743,152896,159639,167721,188890,212805,233863.6,235133,240334,253395,276502,314537,373356,421411,471686,514823,556296,..,..
Turkmenistan,TKM,Aquaculture production (metric tons),ER.FSH.AQUA.MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1950,2163,2125,1669,307,605,559,73,68,43,38,24,16,26,26,26,26,26,26,26,26,30,50,50,75,80,120,140,150,160,175,180,..,..
Turks and Caicos Islands,TCA,Aquaculture production (metric tons),ER.FSH.AQUA.MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,360,100,10,5,2,2,1,1,5,3,4,4,10,15,20,30,25,4,4,4,0,0,0.2,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0,..,..
Tuvalu,TUV,Aquaculture production (metric tons),ER.FSH.AQUA.MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,1,1,0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,1,1,0.4,0.4,0.4,0.2,0,0.25,..,..
Uganda,UGA,Aquaculture production (metric tons),ER.FSH.AQUA.MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,33,35,38,34,42,52,63,77,87,179,194,210,360,320,475,820,2360,4915,5500,5539,10817,32392,51110,52250,76654.1,95000,85712.7,95906,98063,111023,117590,118051.2,112343.6,103737,102942.7,123897,138558.4,101422,129980,..,..
Ukraine,UKR,Aquaculture production (metric tons),ER.FSH.AQUA.MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66904,66117,43686,35368,32709,30000,28332,33816,30969,31037,30869.76,25615.1,26350.2,28854,19181,27965,24337,24082.5,22864.9,23553.2,23719.9,23174.6,24434,22241.3,21424.6,20168.2,18595.43,18603.712,18567.796,16881.808,14630,15270.822,..,..
United Arab Emirates,ARE,Aquaculture production (metric tons),ER.FSH.AQUA.MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,9,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2300,570,590,610,644,1343,130,198,415,420,780,788,790,2684.9,3255,3230,3240,3047.779,2662.942,3524.96,2257.836,..,..
United Kingdom,GBR,Aquaculture production (metric tons),ER.FSH.AQUA.MT,35,135,35,35,200,300,200,200,200,200,444,516,213,401,556,876,690,585,888,2351,2855,4049,11987,11684,17612,20104,24013,29435,36392,49316,50044,60887,56824,68774,85701,93838,109901,129715,137421,154800,152485,170516,179036,181838,207203,172813,171848,174200,175702,196597.82,201363.85,198967.6,205594.7,225762.183,234368.628,211759.543,194507.266,227642.446,189921.352,233849.219,220327.205,239268.685,201355.112,183110.112,..,..
