Country Name,Country Code,Series Name,Series Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024],2025 [YR2025]
Bolivia,BOL,Rural land area (sq. km),AG.LND.TOTL.RU.K2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1060064.62942,..,..,..,..,..,..,..,..,..,1059774.87617,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1059511.34857,..,..,..,..,..,..,..,..,..,..
Bosnia and Herzegovina,BIH,Rural land area (sq. km),AG.LND.TOTL.RU.K2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,49460.4299307638,..,..,..,..,..,..,..,..,..,49307.1675414638,..,..,..,..,..,..,..,..,..,..,..,..,..,..,49134.6604809638,..,..,..,..,..,..,..,..,..,..
Botswana,BWA,Rural land area (sq. km),AG.LND.TOTL.RU.K2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,573202.228746,..,..,..,..,..,..,..,..,..,573032.452071,..,..,..,..,..,..,..,..,..,..,..,..,..,..,572887.231384,..,..,..,..,..,..,..,..,..,..
Brazil,BRA,Rural land area (sq. km),AG.LND.TOTL.RU.K2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8396728.8708896,..,..,..,..,..,..,..,..,..,8390315.2790604,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8385496.4837053,..,..,..,..,..,..,..,..,..,..
British Virgin Islands,VGB,Rural land area (sq. km),AG.LND.TOTL.RU.K2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,162.16271969583,..,..,..,..,..,..,..,..,..,154.9000130379,..,..,..,..,..,..,..,..,..,..,..,..,..,..,147.71659941593,..,..,..,..,..,..,..,..,..,..
Brunei Darussalam,BRN,Rural land area (sq. km),AG.LND.TOTL.RU.K2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5655.828889491,..,..,..,..,..,..,..,..,..,5606.809622387,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5571.881755803,..,..,..,..,..,..,..,..,..,..
Bulgaria,BGR,Rural land area (sq. km),AG.LND.TOTL.RU.K2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,108565.012018433,..,..,..,..,..,..,..,..,..,108725.056536041,..,..,..,..,..,..,..,..,..,..,..,..,..,..,108913.942408435,..,..,..,..,..,..,..,..,..,..
Burkina Faso,BFA,Rural land area (sq. km),AG.LND.TOTL.RU.K2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,274577.438034,..,..,..,..,..,..,..,..,..,274305.232976,..,..,..,..,..,..,..,..,..,..,..,..,..,..,273918.351974,..,..,..,..,..,..,..,..,..,..
Burundi,BDI,Rural land area (sq. km),AG.LND.TOTL.RU.K2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,24622.4078107,..,..,..,..,..,..,..,..,..,24469.9214557,..,..,..,..,..,..,..,..,..,..,..,..,..,..,24150.6268698,..,..,..,..,..,..,..,..,..,..
Cabo Verde,CPV,Rural land area (sq. km),AG.LND.TOTL.RU.K2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4055.1884670568,..,..,..,..,..,..,..,..,..,4048.5856806074,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4043.8548453514,..,..,..,..,..,..,..,..,..,..
